Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
16,18,S,38, ,7164.47,0.18, ,(0:3)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,39, ,7219.28,0.07, ,(2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,40, ,7248,2, ,(4),1,14, ,7,fs,0.000000000000014,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,18,S,41, ,7248.05,0.11, ,(2+ 3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,42, ,7264,18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,43, ,7367.42,0.1, ,(1+ 2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,44, ,7388,15, ,3-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,45, ,7392,1, ,5 (4),1,159, ,35,fs,0.000000000000159,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
16,18,S,46, ,7467.72,0.1, ,(0+ 1 2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,47, ,7552.69,0.08, ,(1 2 3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,48, ,7629.907,0.021, ,3-,6,14, ,7,fs,0.000000000000014,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,18,S,49, ,7655,9, ,(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,50, ,7730.79,0.15, ,(1- 2- 3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,51, ,7750,8, ,2+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,52, ,7781.22,0.06, ,(1)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,53, ,7790.7,0.7, ,6-,1,97, ,20,fs,0.000000000000097,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
16,18,S,54, ,7805,5, ,2+,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,55, ,7974.72,0.16, ,(1 2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,56, ,8025,16, ,0+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,57, ,8036.3,0.14, ,(1- 2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,58, ,8083,1, ,5,1,44, ,7,fs,0.000000000000044,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,18,S,59, ,8138.1,0.08, ,(1)-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,60, ,8175.1,0.5, ,(1 2+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,61, ,8185.46,0.13, ,(1)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,62, ,8205.4,0.08, ,(1-:4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,63, ,8255,16, ,2+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,64, ,8293,2, ,4,1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
16,18,S,65, ,8294.39,0.09, ,(0+:3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,66, ,8371.1,0.7, ,7-,1,83, ,13,fs,0.000000000000083,0.000000000000013, , , , , , , , , , , , , , ,2021-06-10
16,18,S,67, ,8385.4,0.06, ,1-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,68, ,8423,5, ,4+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,69, ,8503.8,0.7, ,6+,1,28, ,7,fs,0.000000000000028,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,18,S,70, ,8506.77,0.04, ,1-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,71, ,8580,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,72, ,8615.74,0.04, ,(2- 3+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,73, ,8656,4, ,(1)+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,74, ,8671,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,75, ,8702.35,0.13, ,(1- 2),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,76, ,8718,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,77, ,8727.63,0.08, ,(1- 2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,78, ,8734.9,0.8, ,6(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,79, ,8792,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,80, ,8805.66,0.25, ,(1 2+),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,81, ,8874.02,0.08, ,(1- 2 3+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,82, ,8953,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,83, ,8970.7,0.7, ,6(-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,84, ,8987,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,85, ,9026.31,0.06, ,(1 2+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,86, ,9120,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,87, ,9158.71,0.03, ,(1 2+),6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,88, ,9171,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,89, ,9208.04,0.06, ,(1 2+),7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,90, ,9226,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,91, ,9347,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,92, ,9413.9,0.7, ,6(-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,93, ,9429,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,94, ,9445,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,95, ,9479,3, ,(1)+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,96, ,9546.09,0.07, ,(1 2+),8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,97, ,9566,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,98, ,9598.41,0.08, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,99, ,9640,4, ,(1 2+),9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,100, ,9665.74,0.04, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,101, ,9706,4, ,(1 2+),10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,102, ,9801.89,0.1, ,(1 2+),11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,103, ,9836.7,0.06, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,104, ,9868,4, ,(1)+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,105, ,9912.8,0.7, ,7(+),1,184, ,38,fs,0.000000000000184,0.000000000000038, , , , , , , , , , , , , , ,2021-06-10
16,18,S,106, ,9933.35,0.13, ,1-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,107, ,9981,4, ,1-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,108, ,10000,10, ,1+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,109, ,10092.23,0.16, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,110, ,10097,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,111, ,10140,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,112, ,10169,4, ,1-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,113, ,10170,5, ,(1)+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,114, ,10179.59,0.06, ,(1 2 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,115, ,10180,10, ,1+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,116, ,10201,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,117, ,10212.15,0.05, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,118, ,10236,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,119, ,10248,4, ,1-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,120, ,10311.53,0.03, ,2+,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,121, ,10385,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,122, ,10399.8,0.7, ,8(-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,123, ,10407,4, ,2+,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,124, ,10430,10, ,1+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,125, ,10447,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,126, ,10493,4, ,1-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,127, ,10528,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,128, ,10586,4, ,1-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,129, ,10616,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,130, ,10625,4, ,1-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,131, ,10650.11,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,132, ,10651.6,0.8, ,8+,1,35, ,17,fs,0.000000000000035,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
16,18,S,133, ,10660,10, ,1+ (2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,134, ,10662,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,135, ,10670,4, ,1-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,136, ,10700, , ,(6+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,137, ,10704,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,138, ,10767,4, ,2+,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,139, ,10791,4, ,1-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,140, ,10800,10, ,1+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,141, ,10803,6, ,(1 2+),12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,142, ,10840.64,0.15, ,3-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,143, ,10868,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,144, ,10895,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,145, ,10916,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,146, ,10930,4, ,1-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,147, ,10994,4, ,2+,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,148, ,11014,4, ,2+,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,149, ,11020,10, ,1+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,150, ,11024.94,0.11, ,1-,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,151, ,11047,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,152, ,11087,4, ,2+,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,153, ,11107,4, ,3-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,154, ,11141,4, ,1-,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,155, ,11165,4, ,1-,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,156, ,11179,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,157, ,11193,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,158, ,11220,4, ,(2+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,159, ,11233,4, ,1-,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,160, ,11272,4, ,2+,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,161, ,11288,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,162, ,11314,4, ,2+,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,163, ,11323,4, ,1-,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,164, ,11350,10, ,1+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,165, ,11357,4, ,1-,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,166, ,11371,4, ,3-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,167, ,11374.2,0.8, ,8(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,168, ,11380,4, ,2+,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,169, ,11398,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,170, ,11405,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,171, ,11411.31, , ,2+,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,172, ,11417.223,0.016, ,1+ 2+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,173, ,11419,4, ,1-,22, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,174, ,11430.17, , ,2+,22,0.116, ,20,keV,3.933083750615394e-18,2.2811885753569284e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,175, ,11434.23, , ,2-,1,0.049, ,10,keV,9.310973776967055e-18,4.562377150713857e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,176, ,11440.36, , ,3-,10,0.0198, ,10,keV,2.3042308841989176e-17,4.562377150713857e-16, , , , , , , , , , , , , , ,2021-06-10
16,18,S,177, ,11447.97, , , , ,0.015,LT, ,keV,3.041584767142571e-17, , , , , , , , , , , , , , , ,2021-06-10
16,18,S,178, ,11457,4, ,3-,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,179, ,11467.68, , ,2+,23,0.368, ,8,keV,1.2397763996505046e-18,5.702971438392321e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,180, ,11469.11, , ,3-,12,0.152, ,15,keV,3.001563914943327e-18,3.041584767142571e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,181, ,11473,4, ,1-,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,182, ,11474.51, , ,2-,2,0.45, ,6,keV,1.0138615890475238e-18,7.603961917856428e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,183, ,11485.9,0.04, ,1-,24, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,184, ,11492.64, , ,2-,3,0.51, ,10,keV,8.945837550419327e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,185, ,11496.06, , ,2+,24,0.71, ,3,keV,6.425883310864587e-19,1.5207923835712855e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,186, ,11499.48, , ,1-,25, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,187, ,11500,10, ,1+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,188, ,11502.15, , ,1-,26,0.292, ,25,keV,1.5624579283266634e-18,1.8249508602855427e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,189, ,11502.82, , ,(1-),1,0.26, ,5,keV,1.7547604425822526e-18,9.124754301427713e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,190, ,11515.21, , ,2-,4,1.262, ,25,keV,3.615195840502264e-19,1.8249508602855427e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,191, ,11541.09, , ,1-,27,0.63, ,7,keV,7.241868493196598e-19,6.517681643876939e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,192, ,11543.84, , ,1-,28,0.20, ,4,keV,2.2811885753569284e-18,1.1405942876784642e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,193, ,11546.27, , , , ,0.23, ,4,keV,1.9836422394408073e-18,1.1405942876784642e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,194, ,11551.22, , , , ,0.15, ,3,keV,3.0415847671425713e-18,1.5207923835712855e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,195, ,11564.19, , ,GE 1,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,196, ,11574.64, , ,(0-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,197, ,11580.67, , ,2-,5,3.42, ,8,keV,1.334028406641479e-19,5.702971438392321e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,198, ,11590.12, , ,2-,6,0.76, ,4,keV,6.003127829886654e-19,1.1405942876784642e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,199, ,11607.88, , ,3-,13,0.62, ,3,keV,7.358672823732027e-19,1.5207923835712855e-17, , , , , , , , , , , , , , ,2021-06-10
16,18,S,200, ,11610.31, , , , ,0.70, ,14,keV,6.517681643876939e-19,3.2588408219384694e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,201, ,11614.26, , ,3-,14,2.1, ,8,keV,2.17256054795898e-19,5.702971438392321e-19, , , , , , , , , , , , , , ,2021-06-10
16,18,S,202, ,11621.66, , , , ,0.31, ,6,keV,1.4717345647464055e-18,7.603961917856428e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,203, ,11626.32, , , , ,0.12,LT, ,keV,3.8019809589282146e-18, , , , , , , , , , , , , , , ,2021-06-10
16,18,S,204, ,11631.75, , ,2+,25,0.75, ,7,keV,6.083169534285143e-19,6.517681643876939e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,205, ,11633.67, , ,0+,6,5.3, ,10,keV,8.60825877493181e-20,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
16,18,S,206, ,11638.93, , ,3-,15,0.96, ,6,keV,4.752476198660268e-19,7.603961917856428e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,207, ,11642,4, ,1-,29, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,208, ,11648.64, , ,3-,16,0.61, ,12,keV,7.479306804448946e-19,3.8019809589282146e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,209, ,11668.93, , ,2-,7,0.40, ,8,keV,1.1405942876784644e-18,5.702971438392321e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,210, ,11670.29, , ,1+,10,0.55, ,11,keV,8.295231183116104e-19,4.147615591558052e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,211, ,11703.75, , , , ,0.61, ,12,keV,7.479306804448946e-19,3.8019809589282146e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,212, ,11706.47, , ,1-,30,0.79, ,16,keV,5.775160950270705e-19,2.8514857191961605e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,213, ,11716.66, , , , ,0.67, ,14,keV,6.809518135393816e-19,3.2588408219384694e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,214, ,11743.05, , , , ,0.28, ,6,keV,1.6294204109692347e-18,7.603961917856428e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,215, ,11751,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,216, ,11773.61, , , , ,0.40, ,8,keV,1.1405942876784644e-18,5.702971438392321e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,217, ,11783.8, , , , ,1.40, ,25,keV,3.258840821938469e-19,1.824950860285543e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,218, ,11789,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,219, ,11796.8, , , , ,1.30, ,25,keV,3.509520885164505e-19,1.824950860285543e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,220, ,11807.4,0.8, ,8(+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,221, ,11829.8, , , , ,1.7, ,3,keV,2.683751265125798e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,222, ,11849,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,223, ,11858,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,224, ,11868.71, , , , ,3.3, ,5,keV,1.382538530519351e-19,9.124754301427715e-19, , , , , , , , , , , , , , ,2021-06-10
16,18,S,225, ,11878,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,226, ,11908,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,227, ,11921,4, ,(3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,228, ,11931,4, ,1-,31, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,229, ,11949.24, , , , ,2.3, ,4,keV,1.983642239440807e-19,1.1405942876784644e-18, , , , , , , , , , , , , , ,2021-06-10
16,18,S,230, ,11956,4, ,3-,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,231, ,11978,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,232, ,12033,4, ,1-,32, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,233, ,12062,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,234, ,12076,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,235, ,12099,4, ,1-,33, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,18,S,236, ,12120,10, ,1+,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
