Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
12,13,Mg,48, ,7185,2, , , ,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,49, ,7228,2, ,(3/2 5/2)+,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,50, ,7265.4,0.5, ,1/2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,51, ,7286,2, ,7/2-,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,52, ,7375.08,0.03, ,3/2+,4,1.9, ,2,eV,2.401251131954662e-16,0.0000000000000022811885753569286, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,53, ,7396.37,0.03, ,1/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,54, ,7410.74,0.08, ,3/2-,3,7.2, ,5,keV,6.33663493154702e-20,9.124754301427715e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,55, ,7493,2, ,11/2(+),1,21, ,8,fs,0.000000000000021,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,56, ,7500.2,0.2, ,(5/2),1,3, , ,eV,1.520792383571286e-16, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,57, ,7525,2, ,(5/2 7/2)+,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,58, ,7551,1, ,(13/2)+,1,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,59, ,7577.47,0.12, ,5/2+,6,40, ,5,eV,1.14059428767846e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,60, ,7586.04,0.12, ,1/2-,4,85, ,15,keV,5.3675025302516e-21,3.04158476714257e-20, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,61, ,7634,5, ,3/2+ 5/2+ 7/2+,1,50,LT, ,fs,0.00000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,62, ,7653,2, ,9/2,1,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,63, ,7685,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,64, ,7744.41,0.04, ,3/2-,4,31, ,3,keV,1.47173456474641e-20,1.520792383571286e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,65, ,7787,0.3, ,5/2+,7,15, ,1,eV,3.04158476714257e-17,4.562377150713857e-16, , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,66, ,7801,2, ,9/2,2,12,LT, ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,67, ,7808.9,0.3, ,3/2-,5,0.5, ,1,keV,9.124754301427715e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,68, ,7839,2, ,7/2+,4,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,69, ,7863.7,0.6, ,3/2+,5,9, ,3,eV,5.06930794523762e-17,1.520792383571286e-16, , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,70, ,7866,2, ,(7/2 11/2)+,1,12,LT, ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,71, ,7946.8,0.6, ,1/2-,5,0.9, ,2,keV,5.069307945237619e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,72, ,7961,2, ,7/2+,5,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,73, ,7962.7,0.7, ,1/2+,6,21, ,2,keV,2.17256054795898e-20,2.281188575356929e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,74, ,8011,2, ,(9/2 13/2+),1,37, ,4,fs,0.000000000000037,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,75, ,8076,2, ,5/2+ 7/2+ 9/2+,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,76, ,8119,3, ,(7/2)+,2,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,77, ,8141,0.8, ,3/2+,6,13, ,5,keV,3.50952088516451e-20,9.12475430142771e-20, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,78, ,8244,1, ,(3/2 5/2)+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,79, ,8267,2, ,(7/2 9/2)+,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,80, ,8311.5,1, ,5/2+,8,1.2, ,1,keV,3.801980958928214e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,81, ,8316.8,1, ,(3/2 5/2)+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,82, ,8324.4,1, ,1/2+,7,14, ,4,keV,3.25884082193847e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,83, ,8351.5,1.1, ,(3/2+ 5/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,84, ,8362.8,1.1, ,1/2+,8,18, ,6,keV,2.53465397261881e-20,7.60396191785643e-20, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,85, ,8400,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,86, ,8447,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,87, ,8532,2, ,(7/2 11/2)+,2,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,88, ,8548,3, ,(5/2 7/2 9/2)+,1,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,89, ,8551,1, ,11/2+,3,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,90, ,8552, , ,(1/2),1,8, ,4,keV,5.70297143839232e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,91, ,8559.1,1.3, ,5/2+,9,1.8, ,1,keV,2.534653972618809e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,92, ,8569.8,1.3, ,3/2-,6,4.2, ,2,keV,1.08628027397949e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,93, ,8579.8,1.3, ,3/2+,7,8, ,4,keV,5.70297143839232e-20,1.140594287678464e-19, , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,94, ,8597,1.3, ,(3/2+ 5/2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,95, ,8656,2, ,7/2,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,96, ,8705,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,97, ,8811,2, ,9/2 11/2,1,8,LT, ,fs,0.000000000000008, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,98, ,8834.9,1.3, ,1/2+,9,50, ,10,keV,9.1247543014277e-21,4.56237715071386e-20, , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,99, ,8869.5,1.7, ,1/2-,6,15, ,1,keV,3.04158476714257e-20,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,100, ,8888,3, ,(7/2 9/2+ 11/2),1,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,101, ,8894.4,1.6, ,3/2-,7,32, ,8,keV,1.42574285959808e-20,5.70297143839232e-20, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,102, ,8896,1, ,7/2- 9/2-,1,17, ,8,fs,0.000000000000017,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,103, ,8971.2,1.7, ,5/2+,10,16, ,4,keV,2.85148571919616e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,104, ,8999.5,1.5, , , ,9,LT, ,fs,0.000000000000009, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,105, ,9013,2, ,7/2 9/2 11/2,1,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,106, ,9014.4,1.8, ,(1/2 3/2)-,1,10,LT, ,keV,4.56237715071386e-20, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,107, ,9072.2,0.7, , , ,18, ,4,keV,2.53465397261881e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,108, ,9326.3,0.9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,109, ,9410,3, ,9/2 11/2 13/2,1,12, ,8,fs,0.000000000000012,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,110, ,9502.7,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,111, ,9651,2, , , ,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,112, ,9685,2, ,(7/2 9/2 11/2)+,1,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,113, ,9830,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,114, ,9947,2, ,(15/2)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,115, ,10039.6,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,116, ,10137,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,117, ,10253.5,0.9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,118, ,10618,8, ,(3/2 5/2)+,5, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,119, ,10653,2, ,(15/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,120, ,10996, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,121, ,11003,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,122, ,11046.6,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,123, ,11200,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,124, ,11361,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,125, ,11410,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,126, ,11460,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,127, ,11486,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,128, ,11725,5, ,(1/2 3/2)-,2, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,129, ,11747,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,130, ,11779,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,131, ,12000.3,1.8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,132, ,12898,10, ,(1/2 3/2)-,3, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
12,13,Mg,133, ,13143,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,13,Mg,134, ,13332,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10

