,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
15,15,12,13,Mg,15, ,4711.6,0.4, ,4.5,3,26, ,3,fs,0.000000000000026,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
16,16,12,13,Mg,16, ,4722.2,0.7, ,2.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
17,17,12,13,Mg,17, ,5012.2,0.4, ,3.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
18,18,12,13,Mg,18, ,5116.52,0.21, ,0.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
19,19,12,13,Mg,19, ,5251.63,0.22, ,5.5,1,15, ,2,fs,0.000000000000015,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
20,20,12,13,Mg,20, ,5461.1,0.3, ,6.5,1,1.44, ,13,ps,0.00000000000144,0.00000000000013, , , , , , , , , , , , , , ,2021-06-10
21,21,12,13,Mg,21, ,5474.9,0.5, ,0.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
22,22,12,13,Mg,22, ,5521.33,0.22, ,2.5,1,46, ,6,fs,0.000000000000046,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
23,23,12,13,Mg,23, ,5533.8,0.4, ,5.5,2,6, ,2,fs,0.000000000000006,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
24,24,12,13,Mg,24, ,5746.2,0.7, ,4.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
25,25,12,13,Mg,25, ,5748.4,0.8, ,2.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
26,26,12,13,Mg,26, ,5793.2,0.2, ,3.5,2,37, ,7,fs,0.000000000000037,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
27,27,12,13,Mg,27, ,5860.0,2, ,2.5,4,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
28,28,12,13,Mg,28, ,5971.6,0.3, ,4.5,4,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
29,29,12,13,Mg,29, ,5980.0,2, ,3.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
30,30,12,13,Mg,30, ,6040.7,0.3, ,5.5,1,6,LT, ,fs,0.000000000000006, , , , , , , , , , , , , , , ,2021-06-10
31,31,12,13,Mg,31, ,6082.0,1, ,2.5,5,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
32,32,12,13,Mg,32, ,6169.0,2, ,1.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
33,33,12,13,Mg,33, ,6362.0,2, ,1.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
34,34,12,13,Mg,34, ,6434.0,2, ,4.5,5,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
35,35,12,13,Mg,35, ,6468.0,2, ,1.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
36,36,12,13,Mg,36, ,6570.0,1, ,1.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
37,37,12,13,Mg,37, ,6678.0,1, ,2.5,1,40,LT, ,fs,0.00000000000004, , , , , , , , , , , , , , , ,2021-06-10
38,38,12,13,Mg,38, ,6777.0,3, ,0.5,4,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
39,39,12,13,Mg,39, ,6832.0,2, ,2.5,1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
40,40,12,13,Mg,40, ,6840.0,2, ,2.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
41,41,12,13,Mg,41, ,6862.0,2, ,0.5, ,9,LT, ,fs,0.000000000000009, , , , , , , , , , , , , , , ,2021-06-10
42,42,12,13,Mg,42, ,6885.0,3, ,0.5, ,97, ,42,fs,0.000000000000097,0.000000000000042, , , , , , , , , , , , , , ,2021-06-10
43,43,12,13,Mg,43, ,6914.0,2, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
44,44,12,13,Mg,44, ,6958.0,2, ,2.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
45,45,12,13,Mg,45, ,7038.0,2, ,2.5,3,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
46,46,12,13,Mg,46, ,7089.0,4, ,2.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
47,47,12,13,Mg,47, ,7182.0,2, ,2.5,1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
48,48,12,13,Mg,48, ,7185.0,2, ,0.5, ,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
49,49,12,13,Mg,49, ,7228.0,2, ,2.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
50,50,12,13,Mg,50, ,7265.4,0.5, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
51,51,12,13,Mg,51, ,7286.0,2, ,3.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
52,52,12,13,Mg,52, ,7375.08,0.03, ,1.5,4,1.9, ,2,eV,2.401251131954662e-16,0.0000000000000022811885753569286, , , , , , , , , , , , , , ,2021-06-10
53,53,12,13,Mg,53, ,7396.37,0.03, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
54,54,12,13,Mg,54, ,7410.74,0.08, ,1.5,3,7.2, ,5,keV,6.33663493154702e-20,9.124754301427715e-19, , , , , , , , , , , , , , ,2021-06-10
55,55,12,13,Mg,55, ,7493.0,2, ,5.5,1,21, ,8,fs,0.000000000000021,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
56,56,12,13,Mg,56, ,7500.2,0.2, ,2.5,1,3, , ,eV,1.520792383571286e-16, , , , , , , , , , , , , , , ,2021-06-10
57,57,12,13,Mg,57, ,7525.0,2, ,3.5,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
58,58,12,13,Mg,58, ,7551.0,1, ,6.5,1,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
59,59,12,13,Mg,59, ,7577.47,0.12, ,2.5,6,40, ,5,eV,1.14059428767846e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
60,60,12,13,Mg,60, ,7586.04,0.12, ,0.5,4,85, ,15,keV,5.3675025302516e-21,3.04158476714257e-20, , , , , , , , , , , , , , ,2021-06-10
61,61,12,13,Mg,61, ,7634.0,5, ,3.5,1,50,LT, ,fs,0.00000000000005, , , , , , , , , , , , , , , ,2021-06-10
62,62,12,13,Mg,62, ,7653.0,2, ,4.5,1,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
63,63,12,13,Mg,63, ,7685.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,12,13,Mg,64, ,7744.41,0.04, ,1.5,4,31, ,3,keV,1.47173456474641e-20,1.520792383571286e-19, , , , , , , , , , , , , , ,2021-06-10
65,65,12,13,Mg,65, ,7787.0,0.3, ,2.5,7,15, ,1,eV,3.04158476714257e-17,4.562377150713857e-16, , , , , , , , , ,3/2, , , , ,2021-06-10
66,66,12,13,Mg,66, ,7801.0,2, ,4.5,2,12,LT, ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
67,67,12,13,Mg,67, ,7808.9,0.3, ,1.5,5,0.5, ,1,keV,9.124754301427715e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
68,68,12,13,Mg,68, ,7839.0,2, ,3.5,4,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
69,69,12,13,Mg,69, ,7863.7,0.6, ,1.5,5,9, ,3,eV,5.06930794523762e-17,1.520792383571286e-16, , , , , , , , , ,3/2, , , , ,2021-06-10
70,70,12,13,Mg,70, ,7866.0,2, ,5.5,1,12,LT, ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
71,71,12,13,Mg,71, ,7946.8,0.6, ,0.5,5,0.9, ,2,keV,5.069307945237619e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
72,72,12,13,Mg,72, ,7961.0,2, ,3.5,5,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
73,73,12,13,Mg,73, ,7962.7,0.7, ,0.5,6,21, ,2,keV,2.17256054795898e-20,2.281188575356929e-19, , , , , , , , , , , , , , ,2021-06-10
74,74,12,13,Mg,74, ,8011.0,2, ,6.5,1,37, ,4,fs,0.000000000000037,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
75,75,12,13,Mg,75, ,8076.0,2, ,4.5,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
76,76,12,13,Mg,76, ,8119.0,3, ,3.5,2,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
77,77,12,13,Mg,77, ,8141.0,0.8, ,1.5,6,13, ,5,keV,3.50952088516451e-20,9.12475430142771e-20, , , , , , , , , , , , , , ,2021-06-10
78,78,12,13,Mg,78, ,8244.0,1, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
79,79,12,13,Mg,79, ,8267.0,2, ,4.5,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
80,80,12,13,Mg,80, ,8311.5,1, ,2.5,8,1.2, ,1,keV,3.801980958928214e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
81,81,12,13,Mg,81, ,8316.8,1, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
82,82,12,13,Mg,82, ,8324.4,1, ,0.5,7,14, ,4,keV,3.25884082193847e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
83,83,12,13,Mg,83, ,8351.5,1.1, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
84,84,12,13,Mg,84, ,8362.8,1.1, ,0.5,8,18, ,6,keV,2.53465397261881e-20,7.60396191785643e-20, , , , , , , , , , , , , , ,2021-06-10
85,85,12,13,Mg,85, ,8400.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,12,13,Mg,86, ,8447.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,12,13,Mg,87, ,8532.0,2, ,5.5,2,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
88,88,12,13,Mg,88, ,8548.0,3, ,4.5,1,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
89,89,12,13,Mg,89, ,8551.0,1, ,5.5,3,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
90,90,12,13,Mg,90, ,8552.0, , ,0.5,1,8, ,4,keV,5.70297143839232e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
91,91,12,13,Mg,91, ,8559.1,1.3, ,2.5,9,1.8, ,1,keV,2.534653972618809e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
92,92,12,13,Mg,92, ,8569.8,1.3, ,1.5,6,4.2, ,2,keV,1.08628027397949e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
93,93,12,13,Mg,93, ,8579.8,1.3, ,1.5,7,8, ,4,keV,5.70297143839232e-20,1.140594287678464e-19, , , , , , , , , ,3/2, , , , ,2021-06-10
94,94,12,13,Mg,94, ,8597.0,1.3, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,12,13,Mg,95, ,8656.0,2, ,3.5,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
96,96,12,13,Mg,96, ,8705.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,12,13,Mg,97, ,8811.0,2, ,5.5,1,8,LT, ,fs,0.000000000000008, , , , , , , , , , , , , , , ,2021-06-10
98,98,12,13,Mg,98, ,8834.9,1.3, ,0.5,9,50, ,10,keV,9.1247543014277e-21,4.56237715071386e-20, , , , , , , , , ,3/2, , , , ,2021-06-10
99,99,12,13,Mg,99, ,8869.5,1.7, ,0.5,6,15, ,1,keV,3.04158476714257e-20,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
100,100,12,13,Mg,100, ,8888.0,3, ,5.5,1,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
101,101,12,13,Mg,101, ,8894.4,1.6, ,1.5,7,32, ,8,keV,1.42574285959808e-20,5.70297143839232e-20, , , , , , , , , , , , , , ,2021-06-10
102,102,12,13,Mg,102, ,8896.0,1, ,4.5,1,17, ,8,fs,0.000000000000017,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
103,103,12,13,Mg,103, ,8971.2,1.7, ,2.5,10,16, ,4,keV,2.85148571919616e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
104,104,12,13,Mg,104, ,8999.5,1.5, ,0.5, ,9,LT, ,fs,0.000000000000009, , , , , , , , , , , , , , , ,2021-06-10
105,105,12,13,Mg,105, ,9013.0,2, ,5.5,1,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
106,106,12,13,Mg,106, ,9014.4,1.8, ,1.5,1,10,LT, ,keV,4.56237715071386e-20, , , , , , , , , , , , , , , ,2021-06-10
107,107,12,13,Mg,107, ,9072.2,0.7, ,0.5, ,18, ,4,keV,2.53465397261881e-20,1.140594287678464e-19, , , , , , , , , , , , , , ,2021-06-10
108,108,12,13,Mg,108, ,9326.3,0.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
109,109,12,13,Mg,109, ,9410.0,3, ,6.5,1,12, ,8,fs,0.000000000000012,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
110,110,12,13,Mg,110, ,9502.7,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
111,111,12,13,Mg,111, ,9651.0,2, ,0.5, ,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
112,112,12,13,Mg,112, ,9685.0,2, ,5.5,1,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
113,113,12,13,Mg,113, ,9830.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
114,114,12,13,Mg,114, ,9947.0,2, ,7.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
115,115,12,13,Mg,115, ,10039.6,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
116,116,12,13,Mg,116, ,10137.0,4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
117,117,12,13,Mg,117, ,10253.5,0.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
118,118,12,13,Mg,118, ,10618.0,8, ,2.5,5, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
119,119,12,13,Mg,119, ,10653.0,2, ,7.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
120,120,12,13,Mg,120, ,10996.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
121,121,12,13,Mg,121, ,11003.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
122,122,12,13,Mg,122, ,11046.6,1.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
123,123,12,13,Mg,123, ,11200.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
124,124,12,13,Mg,124, ,11361.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
125,125,12,13,Mg,125, ,11410.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
126,126,12,13,Mg,126, ,11460.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
127,127,12,13,Mg,127, ,11486.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
128,128,12,13,Mg,128, ,11725.0,5, ,1.5,2, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
129,129,12,13,Mg,129, ,11747.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
130,130,12,13,Mg,130, ,11779.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
131,131,12,13,Mg,131, ,12000.3,1.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
132,132,12,13,Mg,132, ,12898.0,10, ,1.5,3, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
133,133,12,13,Mg,133, ,13143.0,4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
134,134,12,13,Mg,134, ,13332.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
